Label	Category	Name
GCA_009834125.1_ASM983412v1_CP047146.1_seq1...tet_rpg	Latent	NA
GCA_011764425.1_ASM1176442v1_BLPF01000003.1_seq1...tet_rpg	Latent	NA
GCA_018388625.1_ASM1838862v1_CP074402.1_seq1...tet_rpg	Latent	NA
GCA_019091135.1_ASM1909113v1_JAGXJW010000075.1_seq1...tet_rpg	Latent	NA
GCA_022354825.1_ASM2235482v1_CP031168.1_seq1...tet_rpg	Latent	NA
GCA_025290915.1_ASM2529091v1_JAOCQE010000074.1_seq1...tet_rpg	Latent	NA
GCA_027922005.1_ASM2792200v1_BSEV01000027.1_seq1...tet_rpg	Latent	NA
GCA_900103985.1_IMG.taxon_2667527439_annotated_assembly_FNIE01000001.1_seq1...tet_rpg	Latent	NA
GCA_948329515.1_JJ.181_CAOJCN010000011.1_seq1...tet_rpg	Latent	NA
GCA_000429825.1_ASM42982v1_AUCP01000006.1_seq1...tet_rpg	Latent	NA
GCA_000686845.1_ASM68684v1_JMLS01000008.1_seq1...tet_rpg	Latent	NA
GCA_000721375.1_ASM72137v1_JOGW01000019.1_seq1...tet_rpg	Latent	NA
GCA_002042965.1_ASM204296v1_MZNT01000003.1_seq1...tet_rpg	Latent	NA
GCA_002941025.1_ASM294102v1_PTJS01000001.1_seq1...tet_rpg	Latent	NA
GCA_003046555.1_ASM304655v1_PZZX01000020.1_seq1...tet_rpg	Latent	NA
GCA_003330865.1_ASM333086v1_CP027306.1_seq1...tet_rpg	Latent	NA
GCA_003999195.1_ASM399919v1_RJVR01000295.1_seq1...tet_rpg	Latent	NA
GCA_008042275.1_ASM804227v1_RDBK01000043.1_seq1...tet_rpg	Latent	NA
GCA_008369065.1_ASM836906v1_VDFC01000014.1_seq1...tet_rpg	Latent	NA
GCA_014649535.1_ASM1464953v1_BMTF01000004.1_seq1...tet_rpg	Latent	NA
GCA_016862375.1_ASM1686237v1_BOMV01000054.1_seq1...tet_rpg	Latent	NA
GCA_026342195.1_ASM2634219v1_JAPENE010000001.1_seq1...tet_rpg	Latent	NA
GCA_029846255.1_ASM2984625v1_JARVWQ010000002.1_seq1...tet_rpg	Latent	NA
GCA_030020805.1_ASM3002080v1_CP125098.1_seq1...tet_rpg	Latent	NA
GCA_031470375.1_ASM3147037v1_JAVFHT010000012.1_seq1...tet_rpg	Latent	NA
GCA_036248275.1_ASM3624827v1_CP109181.1_seq1...tet_rpg	Latent	NA
GCA_036327455.1_ASM3632745v1_JAUZMY010000005.1_seq1...tet_rpg	Latent	NA
GCA_928722305.1_TUE2108_CAKMXI010000007.1_seq1...tet_rpg	Latent	NA
GCA_002910915.1_ASM291091v1_NEUF01000068.1_seq1...tet_rpg	Latent	NA
GCA_002920635.1_ASM292063v1_PQSR01000049.1_seq1...tet_rpg	Latent	NA
GCA_003148745.1_ASM314874v1_QGGU01000014.1_seq1...tet_rpg	Latent	NA
GCA_003628305.1_ASM362830v1_RBZM01000005.1_seq1...tet_rpg	Latent	NA
GCA_004340265.1_ASM434026v1_SLVW01000014.1_seq1...tet_rpg	Latent	NA
GCA_007829925.1_ASM782992v1_VIXA01000001.1_seq1...tet_rpg	Latent	NA
GCA_008039505.1_ASM803950v1_SGBF01000001.1_seq1...tet_rpg	Latent	NA
GCA_009671245.1_ASM967124v1_VTFS01000003.1_seq1...tet_rpg	Latent	NA
GCA_009769385.1_ASM976938v1_VKAB01000016.1_seq1...tet_rpg	Latent	NA
GCA_013364155.1_ASM1336415v1_CP054916.1_seq1...tet_rpg	Latent	NA
GCA_018332655.1_ASM1833265v1_BOQL01000036.1_seq1...tet_rpg	Latent	NA
GCA_030014955.1_ASM3001495v1_JAGRPV010000002.1_seq1...tet_rpg	Latent	NA
GCA_031845365.1_ASM3184536v1_JAVREL010000001.1_seq1...tet_rpg	Latent	NA
GCA_035556995.1_ASM3555699v1_DATMEI010000727.1_seq1...tet_rpg	Latent	NA
GCA_035643755.1_ASM3564375v1_DASQPW010000094.1_seq1...tet_rpg	Latent	NA
GCA_036118775.1_ASM3611877v1_CP107998.1_seq1...tet_rpg	Latent	NA
GCA_036226745.1_ASM3622674v1_CP109013.1_seq1...tet_rpg	Latent	NA
GCA_036269395.1_ASM3626939v1_DATASB010000171.1_seq1...tet_rpg	Latent	NA
GCA_900112065.1_IMG.taxon_2615840604_annotated_assembly_FOKE01000009.1_seq1...tet_rpg	Latent	NA
GCA_000422905.1_ASM42290v1_AUGY01000081.1_seq1...tet_rpg	Latent	NA
GCA_000819545.1_ASM81954v1_CP009313.1_seq1...tet_rpg	Latent	NA
GCA_001484565.1_ASM148456v1_CP013743.1_seq1...tet_rpg	Latent	NA
GCA_003172935.1_ASM317293v1_QGKS01000254.1_seq1...tet_rpg	Latent	NA
GCA_003176735.1_ASM317673v1_QGSV01000124.1_seq1...tet_rpg	Latent	NA
GCA_003203775.1_ASM320377v1_CP029711.1_seq1...tet_rpg	Latent	NA
GCA_003713065.1_ASM371306v1_CP033433.1_seq1...tet_rpg	Latent	NA
GCA_003990975.1_ASM399097v1_RZJR01000001.1_seq1...tet_rpg	Latent	NA
GCA_004354045.1_ASM435404v1_SMRT01000002.1_seq1...tet_rpg	Latent	NA
GCA_005765165.1_ASM576516v1_VCIW01000019.1_seq1...tet_rpg	Latent	NA
GCA_009299835.1_ASM929983v1_VKCZ01000014.1_seq1...tet_rpg	Latent	NA
GCA_009931695.1_ASM993169v1_CP048000.1_seq1...tet_rpg	Latent	NA
GCA_014203795.1_ASM1420379v1_JACHJU010000001.1_seq1...tet_rpg	Latent	NA
GCA_014204975.1_ASM1420497v1_JACHMM010000001.1_seq1...tet_rpg	Latent	NA
GCA_016598485.1_ASM1659848v1_JAEMUW010000002.1_seq1...tet_rpg	Latent	NA
GCA_018614575.1_ASM1861457v1_JAGGOJ010000010.1_seq1...tet_rpg	Latent	NA
GCA_020564935.1_ASM2056493v1_JAJCXB010000003.1_seq1...tet_rpg	Latent	NA
GCA_022352055.1_ASM2235205v1_JAKRWM010000002.1_seq1...tet_rpg	Latent	NA
GCA_026341125.1_ASM2634112v1_JAPEOR010000003.1_seq1...tet_rpg	Latent	NA
GCA_029846175.1_ASM2984617v1_JARWAC010000037.1_seq1...tet_rpg	Latent	NA
GCA_030403505.1_ASM3040350v1_JAUEMJ010000009.1_seq1...tet_rpg	Latent	NA
GCA_030817975.1_ASM3081797v1_JAUSZW010000004.1_seq1...tet_rpg	Latent	NA
GCA_035828615.1_ASM3582861v1_JAYMZR010000189.1_seq1...tet_rpg	Latent	NA
GCA_036088315.1_ASM3608831v1_CP107996.1_seq1...tet_rpg	Latent	NA
GCA_036195325.1_ASM3619532v1_CP108101.1_seq1...tet_rpg	Latent	NA
GCA_036327815.1_ASM3632781v1_JAUUCC010000018.1_seq1...tet_rpg	Latent	NA
GCA_036501515.1_ASM3650151v1_DASYAD010000290.1_seq1...tet_rpg	Latent	NA
GCA_036902725.1_ASM3690272v1_JBAKHM010000036.1_seq1...tet_rpg	Latent	NA
GCA_000024345.1_ASM2434v1_CP001736.1_seq2...tet_rpg	Latent	NA
GCA_000373925.1_ASM37392v1_KB892739.1_seq1...tet_rpg	Latent	NA
GCA_000380165.1_ASM38016v1_KB904680.1_seq1...tet_rpg	Latent	NA
GCA_000403375.2_Paen_bare_G22_V1_KE159653.1_seq1...tet_rpg	Latent	NA
GCA_000515335.1_ASM51533v1_KI911563.1_seq1...tet_rpg	Latent	NA
GCA_000974485.1_ASM97448v1_BBOM01000009.1_seq1...tet_rpg	Latent	NA
GCA_000982955.1_ASM98295v1_KQ058701.1_seq1...tet_rpg	Latent	NA
GCA_001486505.1_Paenibacillus_rubiinfantis_LN909066.1_seq1...tet_rpg	Latent	NA
GCA_001639725.1_ASM163972v1_LTAW01000005.1_seq1...tet_rpg	Latent	NA
GCA_002027705.1_ASM202770v1_MBTG01000023.1_seq1...tet_rpg	Latent	NA
GCA_003013775.1_ASM301377v1_MUYZ01000221.1_seq1...tet_rpg	Latent	NA
GCA_003362755.1_ASM336275v1_QKRA01000001.1_seq1...tet_rpg	Latent	NA
GCA_003386535.1_ASM338653v1_QTTN01000005.1_seq1...tet_rpg	Latent	NA
GCA_003568675.1_ASM356867v1_QXMJ01000078.1_seq1...tet_rpg	Latent	NA
GCA_003963535.1_ASM396353v1_CP034539.1_seq2...tet_rpg	Latent	NA
GCA_008042045.1_ASM804204v1_RDBP01000053.1_seq1...tet_rpg	Latent	NA
GCA_008119785.1_ASM811978v1_VSFA01000173.1_seq1...tet_rpg	Latent	NA
GCA_014212135.1_ASM1421213v1_JACJVQ010000006.1_seq1...tet_rpg	Latent	NA
GCA_016802835.1_ASM1680283v1_JAEVHO010000113.1_seq1...tet_rpg	Latent	NA
GCA_016862275.1_ASM1686227v1_BOMQ01000026.1_seq1...tet_rpg	Latent	NA
GCA_016919245.1_ASM1691924v1_JAFEJA010000002.1_seq1...tet_rpg	Latent	NA
GCA_017315755.1_ASM1731575v1_JAFLRJ010000328.1_seq1...tet_rpg	Latent	NA
GCA_018614615.1_ASM1861461v1_JAGGOK010000002.1_seq1...tet_rpg	Latent	NA
GCA_022524345.1_ASM2252434v1_JAKWJU010000002.1_seq1...tet_rpg	Latent	NA
GCA_024435355.1_ASM2443535v1_JAMJWG010000027.1_seq1...tet_rpg	Latent	NA
GCA_026341035.1_ASM2634103v1_JAPEOQ010000001.1_seq1...tet_rpg	Latent	NA
GCA_027622945.1_ASM2762294v1_JAPZVQ010000001.1_seq2...tet_rpg	Latent	NA
GCA_029968035.1_ASM2996803v1_JASCIQ010000001.1_seq1...tet_rpg	Latent	NA
GCA_032656585.1_ASM3265658v1_JAUYWJ010000004.1_seq1...tet_rpg	Latent	NA
GCA_032907665.1_ASM3290766v1_JAJJPG010000006.1_seq1...tet_rpg	Latent	NA
GCA_033794025.1_ASM3379402v1_JARAXT010000003.1_seq1...tet_rpg	Latent	NA
GCA_035687465.1_ASM3568746v1_DASRXP010000498.1_seq1...tet_rpg	Latent	NA
GCA_036084755.1_ASM3608475v1_CP107968.1_seq1...tet_rpg	Latent	NA
GCA_036227325.1_ASM3622732v1_CP109467.1_seq1...tet_rpg	Latent	NA
GCA_900010735.1_assembly_2061238_CZDQ01000027.1_seq1...tet_rpg	Established	tet(O)
GCA_900091545.1_IMG.taxon_2636416073_annotated_assembly_LT607411.1_seq1...tet_rpg	Latent	NA
GCA_000226995.2_ASM22699v2_AGDF01000229.1_seq1...tet_rpg	Latent	NA
GCA_000715975.1_ASM71597v1_KL573219.1_seq1...tet_rpg	Latent	NA
GCA_001664165.1_ASM166416v1_CP013585.1_seq1...tet_rpg	Latent	NA
GCA_001956295.1_ASM195629v1_MRTD01000002.1_seq1...tet_rpg	Latent	NA
GCA_002341865.1_ASM234186v1_DDOV01000038.1_seq1...tet_rpg	Latent	NA
GCA_003176715.1_ASM317671v1_QGSW01000051.1_seq1...tet_rpg	Latent	NA
GCA_003686955.1_ASM368695v1_RCVM01000002.1_seq1...tet_rpg	Latent	NA
GCA_004349065.1_ASM434906v1_SMKZ01000070.1_seq1...tet_rpg	Latent	NA
GCA_005234185.1_ASM523418v1_STGN01000004.1_seq1...tet_rpg	Latent	NA
GCA_006265175.1_ASM626517v1_VDCQ01000003.1_seq1...tet_rpg	Latent	NA
GCA_007828865.1_ASM782886v1_VIVK01000001.1_seq2...tet_rpg	Latent	NA
GCA_009377205.1_ASM937720v1_VJZE01000066.1_seq1...tet_rpg	Latent	NA
GCA_009733595.1_ASM973359v1_WOFH01000003.1_seq1...tet_rpg	Latent	NA
GCA_009909195.1_ASM990919v1_JAAAMU010000008.1_seq1...tet_rpg	Latent	NA
GCA_010365285.1_ASM1036528v1_CP048286.1_seq1...tet_rpg	Latent	NA
GCA_013055795.1_ASM1305579v1_JABETO010000002.1_seq1...tet_rpg	Latent	NA
GCA_013141765.1_ASM1314176v1_WHOD01000106.1_seq1...tet_rpg	Latent	NA
GCA_013407855.1_ASM1340785v1_JACBZH010000001.1_seq1...tet_rpg	Latent	NA
GCA_014493765.1_ASM1449376v1_JACTVJ010000005.1_seq1...tet_rpg	Latent	NA
GCA_017652985.1_ASM1765298v1_JAGGDJ010000078.1_seq1...tet_rpg	Latent	NA
GCA_019431355.1_ASM1943135v1_CP080269.1_seq1...tet_rpg	Latent	NA
GCA_020731285.1_ASM2073128v1_JAJFOW010000003.1_seq1...tet_rpg	Latent	NA
GCA_021245725.1_ASM2124572v1_JAJGSX010000018.1_seq1...tet_rpg	Latent	NA
GCA_025399895.1_ASM2539989v1_JAODUA010000016.1_seq1...tet_rpg	Latent	NA
GCA_027497215.1_ASM2749721v1_CP114904.1_seq1...tet_rpg	Latent	NA
GCA_028898845.1_ASM2889884v1_CP118574.1_seq1...tet_rpg	Latent	NA
GCA_030518795.1_ASM3051879v1_CP130427.1_seq1...tet_rpg	Latent	NA
GCA_030645195.1_ASM3064519v1_JAUSLW010000193.1_seq1...tet_rpg	Latent	NA
GCA_030654915.1_ASM3065491v1_JAURWM010000343.1_seq1...tet_rpg	Latent	NA
GCA_033194735.1_ASM3319473v1_JAWOAI010000148.1_seq1...tet_rpg	Latent	NA
GCA_035539755.1_ASM3553975v1_DATLHV010000057.1_seq1...tet_rpg	Latent	NA
GCA_036741335.1_ASM3674133v1_DAINSL010000063.1_seq1...tet_rpg	Latent	NA
GCA_900230195.1_IMG.taxon_2718217652_annotated_assembly_OCNE01000010.1_seq1...tet_rpg	Latent	NA
GCA_001005145.1_ASM100514v1_KQ061231.1_seq1...tet_rpg	Latent	NA
GCA_001625365.1_ASM162536v1_LJJF01000001.1_seq1...tet_rpg	Latent	NA
GCA_001653565.1_ASM165356v1_LYPB01000035.1_seq1...tet_rpg	Latent	NA
GCA_001700435.1_ASM170043v1_LYPC01000011.1_seq1...tet_rpg	Latent	NA
GCA_001984195.1_ASM198419v1_MTQN01000011.1_seq1...tet_rpg	Latent	NA
GCA_003259355.1_ASM325935v1_QLLX01000001.1_seq1...tet_rpg	Latent	NA
GCA_003579925.1_ASM357992v1_QUAL01000011.1_seq1...tet_rpg	Latent	NA
GCA_003610785.1_ASM361078v1_RAQQ01000015.1_seq1...tet_rpg	Latent	NA
GCA_003626535.1_ASM362653v1_RBAL01000004.1_seq1...tet_rpg	Latent	NA
GCA_003626545.1_ASM362654v1_RAZS01000010.1_seq1...tet_rpg	Latent	NA
GCA_003626655.1_ASM362665v1_RBAN01000008.1_seq1...tet_rpg	Latent	NA
GCA_003857055.1_ASM385705v1_QGSZ01000323.1_seq1...tet_rpg	Latent	NA
GCA_004000765.1_ASM400076v1_BILW01000072.1_seq1...tet_rpg	Latent	NA
GCA_004135365.1_ASM413536v1_CP035492.1_seq1...tet_rpg	Latent	NA
GCA_004348525.1_ASM434852v1_SMKG01000004.1_seq1...tet_rpg	Latent	NA
GCA_004361855.1_ASM436185v1_SNWQ01000033.1_seq1...tet_rpg	Latent	NA
GCA_007786475.1_ASM778647v1_VNJJ01000009.1_seq1...tet_rpg	Latent	NA
GCA_008086045.1_ASM808604v1_VSEY01000010.1_seq1...tet_rpg	Latent	NA
GCA_014205135.1_ASM1420513v1_JACHMY010000001.1_seq1...tet_rpg	Latent	NA
GCA_016741775.1_ASM1674177v1_JAERRK010000010.1_seq1...tet_rpg	Latent	NA
GCA_016925535.1_ASM1692553v1_CP070496.1_seq1...tet_rpg	Latent	NA
GCA_019890615.1_ASM1989061v1_JAINVZ010000005.1_seq1...tet_rpg	Latent	NA
GCA_023896955.1_ASM2389695v1_JAMHIW010000001.1_seq1...tet_rpg	Latent	NA
GCA_024584805.1_ASM2458480v1_CP075715.1_seq1...tet_rpg	Latent	NA
GCA_030269645.1_ASM3026964v1_BSTR01000006.1_seq1...tet_rpg	Latent	NA
GCA_031199965.1_ASM3119996v1_CP133605.1_seq1...tet_rpg	Latent	NA
GCA_036402745.1_ASM3640274v1_DASWSJ010000070.1_seq1...tet_rpg	Latent	NA
GCA_900114475.1_IMG.taxon_2602042071_annotated_assembly_FOTE01000012.1_seq1...tet_rpg	Latent	NA
GCA_900176615.1_PRJEB20368_FXLO01000005.1_seq1...tet_rpg	Latent	NA
GCA_000178855.1_ASM17885v1_ADVG01000003.1_seq1...tet_rpg	Latent	NA
GCA_000515395.1_ASM51539v1_KI911782.1_seq1...tet_rpg	Latent	NA
GCA_001273905.1_ASM127390v1_LIGH01000001.1_seq1...tet_rpg	Latent	NA
GCA_001428105.1_Soil766_LMSJ01000015.1_seq1...tet_rpg	Latent	NA
GCA_001428245.1_Soil522_LMRV01000002.1_seq1...tet_rpg	Latent	NA
GCA_001708125.1_ASM170812v1_KV757190.1_seq1...tet_rpg	Latent	NA
GCA_001956045.1_ASM195604v1_MRTH01000029.1_seq1...tet_rpg	Latent	NA
GCA_003264315.1_ASM326431v1_PXXW01000004.1_seq1...tet_rpg	Latent	NA
GCA_003337375.1_ASM333737v1_QPJD01000023.1_seq1...tet_rpg	Latent	NA
GCA_003386205.1_ASM338620v1_QRDY01000021.1_seq1...tet_rpg	Latent	NA
GCA_003846175.1_ASM384617v1_ML123044.1_seq1...tet_rpg	Latent	NA
GCA_003945345.1_ASM394534v1_AP019308.1_seq1...tet_rpg	Latent	NA
GCA_003952225.1_ASM395222v1_CP034437.1_seq1...tet_rpg	Latent	NA
GCA_004348325.1_ASM434832v1_SMKF01000001.1_seq1...tet_rpg	Latent	NA
GCA_004912275.1_ASM491227v1_STGY01000083.1_seq1...tet_rpg	Latent	NA
GCA_005930355.1_ASM593035v1_VDBO01000003.1_seq1...tet_rpg	Latent	NA
GCA_006345825.1_ASM634582v1_VCIX01000091.1_seq1...tet_rpg	Latent	NA
GCA_008973465.1_ASM897346v1_WBXN01000004.1_seq1...tet_rpg	Latent	NA
GCA_011605705.1_ASM1160570v1_JAAOZR010000007.1_seq1...tet_rpg	Latent	NA
GCA_012935325.2_ASM1293532v2_JABBYG020000007.1_seq1...tet_rpg	Latent	NA
GCA_013283785.1_ASM1328378v1_JABCPZ010000139.1_seq1...tet_rpg	Latent	NA
GCA_014641075.1_ASM1464107v1_BMHP01000006.1_seq1...tet_rpg	Latent	NA
GCA_014645515.1_ASM1464551v1_BMLW01000001.1_seq1...tet_rpg	Latent	NA
GCA_014779765.1_ASM1477976v1_JACXZA010000004.1_seq1...tet_rpg	Latent	NA
GCA_015910445.1_ASM1591044v1_CP048882.1_seq1...tet_rpg	Latent	NA
GCA_018403685.1_ASM1840368v1_BOVK01000025.1_seq1...tet_rpg	Latent	NA
GCA_018614585.1_ASM1861458v1_JAGGOI010000034.1_seq1...tet_rpg	Latent	NA
GCA_024623455.1_ASM2462345v1_JANIPJ010000018.1_seq1...tet_rpg	Latent	NA
GCA_024722015.1_ASM2472201v1_JANQBD010000017.1_seq1...tet_rpg	Latent	NA
GCA_024734895.1_ASM2473489v1_CP091430.1_seq1...tet_rpg	Latent	NA
GCA_027158125.1_ASM2715812v1_JAPVLS010000012.1_seq1...tet_rpg	Latent	NA
GCA_029255985.1_ASM2925598v1_JAQSYU010000052.1_seq1...tet_rpg	Latent	NA
GCA_030433635.1_ASM3043363v1_JAROCD010000003.1_seq1...tet_rpg	Latent	NA
GCA_031157315.1_ASM3115731v1_JAVIFU010000025.1_seq1...tet_rpg	Latent	NA
GCA_035763685.1_ASM3576368v1_DASUAR010000329.1_seq1...tet_rpg	Latent	NA
GCA_036259435.1_ASM3625943v1_DATABR010000055.1_seq1...tet_rpg	Latent	NA
GCA_036274375.1_ASM3627437v1_DASUFU010000455.1_seq1...tet_rpg	Latent	NA
GCA_036559105.1_ASM3655910v1_DATBTV010000006.1_seq1...tet_rpg	Latent	NA
GCA_036786635.1_ASM3678663v1_DAIQQW010000041.1_seq1...tet_rpg	Latent	NA
GCA_900099965.1_IMG.taxon_2675903065_annotated_assembly_FNDJ01000001.1_seq1...tet_rpg	Latent	NA
GCA_000719605.1_ASM71960v1_JOHB01000038.1_seq1...tet_rpg	Latent	NA
GCA_000765165.1_ASM76516v1_JMFY01000014.1_seq1...tet_rpg	Latent	NA
GCA_000829715.2_ASM82971v2_BBNO01000007.1_seq1...tet_rpg	Latent	NA
GCA_001190945.1_ASM119094v1_CP011112.1_seq1...tet_rpg	Latent	NA
GCA_001279545.1_ASM127954v1_LGDZ01000181.1_seq1...tet_rpg	Latent	NA
GCA_001399675.1_ASM139967v1_LJCO01000030.1_seq1...tet_rpg	Latent	NA
GCA_001746365.1_ASM174636v1_MJAJ01000009.1_seq1...tet_rpg	Latent	NA
GCA_001956095.1_ASM195609v1_MRTK01000006.1_seq1...tet_rpg	Latent	NA
GCA_002884445.1_ASM288444v1_KZ614144.1_seq1...tet_rpg	Latent	NA
GCA_003865095.1_ASM386509v1_BHYK01000017.1_seq1...tet_rpg	Latent	NA
GCA_007829995.1_ASM782999v1_VLLP01000001.1_seq1...tet_rpg	Latent	NA
GCA_009295545.1_ASM929554v1_SPSE01000033.1_seq1...tet_rpg	Latent	NA
GCA_014360625.1_ASM1436062v1_JACIXF010000869.1_seq1...tet_rpg	Latent	NA
GCA_014654785.1_ASM1465478v1_BNBD01000023.1_seq1...tet_rpg	Latent	NA
GCA_016428645.1_ASM1642864v1_JAELXW010000124.1_seq1...tet_rpg	Latent	NA
GCA_016650095.1_ASM1665009v1_JAENWL010000002.1_seq1...tet_rpg	Latent	NA
GCA_018861315.1_ASM1886131v1_JAHLDL010000024.1_seq1...tet_rpg	Latent	NA
GCA_018861735.1_ASM1886173v1_JAHLEB010000020.1_seq1...tet_rpg	Latent	NA
GCA_018861755.1_ASM1886175v1_JAHLEF010000018.1_seq1...tet_rpg	Latent	NA
GCA_024519285.1_ASM2451928v1_JAMZCY010000007.1_seq1...tet_rpg	Latent	NA
GCA_028287445.1_ASM2828744v1_JAQBPQ010000162.1_seq1...tet_rpg	Latent	NA
GCA_035303825.1_ASM3530382v1_DATGRF010000238.1_seq1...tet_rpg	Latent	NA
GCA_035655035.1_ASM3565503v1_DASRVN010000069.1_seq1...tet_rpg	Latent	NA
GCA_035798155.1_ASM3579815v1_JAOZYC010000199.1_seq1...tet_rpg	Latent	NA
GCA_035976515.1_ASM3597651v1_CP108404.1_seq1...tet_rpg	Latent	NA
GCA_035976515.1_ASM3597651v1_CP108404.1_seq2...tet_rpg	Latent	NA
GCA_035996785.1_ASM3599678v1_CP108512.1_seq1...tet_rpg	Latent	NA
GCA_036041405.1_ASM3604140v1_CP107936.1_seq2...tet_rpg	Latent	NA
GCA_036227145.1_ASM3622714v1_CP109437.1_seq1...tet_rpg	Latent	NA
GCA_036898445.1_ASM3689844v1_JARUMG010000001.1_seq1...tet_rpg	Latent	NA
GCA_900100395.1_IMG.taxon_2675903066_annotated_assembly_FNFB01000008.1_seq1...tet_rpg	Latent	NA
GCA_900106745.1_IMG.taxon_2690315634_annotated_assembly_FNNV01000007.1_seq1...tet_rpg	Latent	NA
GCA_900110075.1_IMG.taxon_2690315629_annotated_assembly_FOCJ01000003.1_seq1...tet_rpg	Latent	NA
GCA_000009765.2_ASM976v2_BA000030.4_seq1...tet_rpg	Latent	NA
GCA_000183425.1_ASM18342v1_CP002349.1_seq1...tet_rpg	Latent	NA
GCA_000341185.1_SOAPdenovo_v1.06_ANBH01000138.1_seq1...tet_rpg	Latent	NA
GCA_000425305.1_ASM42530v1_AUDE01000001.1_seq1...tet_rpg	Latent	NA
GCA_000426645.1_ASM42664v1_AUFT01000018.1_seq1...tet_rpg	Latent	NA
GCA_000816025.1_ASM81602v1_CP003987.1_seq1...tet_rpg	Latent	NA
GCA_001567585.1_ASM156758v1_LRQV01000064.1_seq1...tet_rpg	Latent	NA
GCA_002119195.1_ASM211919v1_MIGA01000001.1_seq1...tet_rpg	Latent	NA
GCA_002155995.1_ASM215599v1_MUMG01000605.1_seq1...tet_rpg	Latent	NA
GCA_003182255.1_ASM318225v1_QGTQ01000001.1_seq1...tet_rpg	Latent	NA
GCA_003967355.1_ASM396735v1_BIFH01000021.1_seq1...tet_rpg	Latent	NA
GCA_004000845.1_ASM400084v1_BIMA01000118.1_seq1...tet_rpg	Latent	NA
GCA_004361855.1_ASM436185v1_SNWQ01000012.1_seq1...tet_rpg	Latent	NA
GCA_004514475.2_ASM451447v2_MYFO02000007.1_seq1...tet_rpg	Latent	NA
GCA_006715045.1_ASM671504v1_VFML01000002.1_seq1...tet_rpg	Latent	NA
GCA_006716425.1_ASM671642v1_VFOZ01000001.1_seq1...tet_rpg	Latent	NA
GCA_007786445.1_ASM778644v1_VNJI01000058.1_seq1...tet_rpg	Latent	NA
GCA_009176265.1_ASM917626v1_BLAG01000005.1_seq1...tet_rpg	Latent	NA
GCA_009379765.1_ASM937976v1_WHTD01000166.1_seq1...tet_rpg	Latent	NA
GCA_009707365.1_ASM970736v1_CP046122.1_seq2...tet_rpg	Latent	NA
GCA_010122465.1_ASM1012246v1_WLZY01000001.1_seq1...tet_rpg	Latent	NA
GCA_012849095.1_ASM1284909v1_CP051680.1_seq1...tet_rpg	Latent	NA
GCA_013407855.1_ASM1340785v1_JACBZH010000001.1_seq3...tet_rpg	Latent	NA
GCA_016679925.1_ASM1667992v1_JAEQBW010000001.1_seq1...tet_rpg	Latent	NA
GCA_020400595.2_ASM2040059v2_JAINRE020000002.1_seq1...tet_rpg	Latent	NA
GCA_022637315.1_ASM2263731v1_CP093336.1_seq2...tet_rpg	Latent	NA
GCA_023684385.1_ASM2368438v1_JAGSOJ010000005.1_seq1...tet_rpg	Latent	NA
GCA_024460345.1_ASM2446034v1_JANFYF010000002.1_seq1...tet_rpg	Latent	NA
GCA_024498075.1_ASM2449807v1_JANHOF010000007.1_seq1...tet_rpg	Latent	NA
GCA_024539675.1_ASM2453967v1_JAHHIT010000005.1_seq1...tet_rpg	Latent	NA
GCA_026340595.1_ASM2634059v1_JAPEPF010000001.1_seq1...tet_rpg	Latent	NA
GCA_030136085.1_ASM3013608v1_JASCTJ010000001.1_seq1...tet_rpg	Latent	NA
GCA_030503855.2_ASM3050385v2_CP129971.2_seq1...tet_rpg	Latent	NA
GCA_030518235.1_ASM3051823v1_JAULSA010000005.1_seq1...tet_rpg	Latent	NA
GCA_030730905.1_ASM3073090v1_JAVAMP010000005.1_seq1...tet_rpg	Latent	NA
GCA_032268605.1_ASM3226860v1_CP130318.1_seq1...tet_rpg	Latent	NA
GCA_035763665.1_ASM3576366v1_DASUAT010000143.1_seq1...tet_rpg	Latent	NA
GCA_035938995.1_ASM3593899v1_DASZGI010000285.1_seq1...tet_rpg	Latent	NA
GCA_036013585.1_ASM3601358v1_CP107865.1_seq1...tet_rpg	Latent	NA
GCA_036509215.1_ASM3650921v1_DATCGA010000371.1_seq1...tet_rpg	Latent	NA
GCA_036555685.1_ASM3655568v1_DATBKY010000154.1_seq1...tet_rpg	Latent	NA
GCA_900177665.1_IMG.taxon_2595699006_annotated_assembly_FXAW01000001.1_seq1...tet_rpg	Latent	NA
GCA_902805695.1_AVDCRST.MAG61_CADCTT010000344.1_seq1...tet_rpg	Latent	NA
GCA_910594985.1_JJ.447_CAJVCE010000032.1_seq1...tet_rpg	Latent	NA
GCA_000024545.1_ASM2454v1_CP001778.1_seq1...tet_rpg	Latent	NA
GCA_000237305.1_ASM23730v1_FQ859184.1_seq1...tet_rpg	Latent	NA
GCA_000244955.1_ASM24495v1_CM001439.1_seq1...tet_rpg	Latent	NA
GCA_000379805.1_ASM37980v1_KB903598.1_seq1...tet_rpg	Latent	NA
GCA_000422465.1_ASM42246v1_AULV01000013.1_seq1...tet_rpg	Latent	NA
GCA_000427885.1_ASM42788v1_ATYW01000020.1_seq1...tet_rpg	Latent	NA
GCA_000482705.1_ASM48270v1_AXWO01000008.1_seq1...tet_rpg	Latent	NA
GCA_000517845.1_ASM51784v1_ASPR01000014.1_seq1...tet_rpg	Latent	NA
